GENE	Average	Muller_glia	RGC	amacrine_cells	astrocytes	bipolar_cells	cones	horizontal_cells	microglia	rods
6121	0.62512774	-0.45499767	-0.62512774	-0.2970726	-0.62512774	-0.35069268	0.90186405	-0.49774345	0.051852168	1.8970457
6122	4.5702825	-0.1055584	-1.1294518	-0.15063218	-0.23106395	0.33820636	-0.44238331	0.20017748	1.0096352	0.51107066
6123	0.054193061	0.06559019	-0.054193061	0.031654511	-0.054193061	0.18644884	-0.054193061	-0.054193061	-0.054193061	-0.012728236
6124	2.9900242	-0.31958323	-0.30241463	-0.030389319	0.20265508	0.23751808	-0.25843249	0.020116303	-0.088377636	0.53890784
6125	4.0076277	-0.3150951	-0.71991067	0.048717334	0.11563264	0.18205197	-0.36756235	0.37597741	0.74985318	-0.06966442
6128	3.9172823	-0.19139051	-0.99824386	-0.046953692	-0.20180345	0.20235442	-0.11699006	0.14495535	0.83064438	0.37742743
6129	3.5872946	0.18069123	-0.84631394	-0.16498496	0.31516003	0.13069619	-0.45472691	0.11489492	0.36316042	0.36142301
613	3.7011618	-0.25150421	-0.20387734	0.012067305	1.1455783	0.37847319	-0.24245657	0.23642991	-0.93893783	-0.13577278
6130	3.976136	-0.3689339	-0.6299932	-0.063020392	0.035549913	0.10800933	-0.34464792	0.084827539	0.80719905	0.37100958
6132	4.0787963	-0.29345816	-0.88566414	-0.069165326	0.035416028	0.16287063	-0.2837969	0.050727049	0.75084774	0.53222307
613209	0.085331705	0.55524354	-0.085331705	0.0052804637	-0.085331705	-0.066003326	-0.085331705	-0.085331705	-0.085331705	-0.06786215
613210	0.024576692	0.1818949	-0.024576692	-0.024576692	-0.024576692	-0.024576692	-0.024576692	-0.024576692	-0.024576692	-0.0098580524
613211	0.067300986	0.41706341	-0.067300986	-0.032897742	-0.067300986	-0.0583795	-0.067300986	-0.067300986	-0.067300986	0.010718762
613212	0.10502354	-0.06485018	0.48591185	0.064200072	-0.10502354	-0.054662238	-0.055878557	-0.10502354	-0.10502354	-0.059650337
613227	1.2734497	0.39701364	-0.80078865	0.61941025	0.97190619	0.05188139	-0.29260659	0.27786897	-1.2734497	0.048764486
6133	3.9516003	-0.23234268	-0.66388326	-0.0091759052	0.023069927	0.1542096	-0.46028987	0.096255473	0.77691243	0.31524428
6134	4.603039	-0.0063562345	-1.0465533	-0.13341861	0.16825015	-0.071680093	-0.45977468	0.15933582	1.1305879	0.25960906
6135	4.3381954	-0.23114853	-0.91035496	-0.18377751	-0.044045949	0.062945981	-0.3811606	0.26741047	1.0661948	0.35393633
6136	3.4008861	-0.17702643	-1.0721186	-0.097887906	0.18334649	0.086253462	-0.30639148	-0.051349841	1.2413288	0.19384557
6137	4.6596576	-0.24153524	-0.89621343	-0.053721656	0.12171891	0.30399769	-0.39601322	-0.011350363	0.82733473	0.3457826
6138	4.0462225	-0.27958295	-0.7813262	0.06321171	-0.12830109	0.30266783	-0.41699677	0.53550146	0.56429314	0.14053288
6139	4.2522439	-0.17129518	-0.82440346	-0.10020666	0.062913974	0.22313607	-0.3165595	0.012550584	0.7983718	0.31549238
6141	4.1290361	0.011495055	-0.92767101	0.074988646	0.32337226	0.26421295	-0.6134502	0.27238811	0.46953382	0.12513037
6142	3.7488917	-0.27653457	-0.74644106	-0.036786542	-0.0045398073	0.087176283	-0.38149872	0.22328259	0.57397791	0.56136392
6143	3.9141005	-0.063221198	-0.88208076	-0.1765139	0.17791298	-0.0073202421	-0.62820693	0.28140757	1.1708178	0.12720464
6144	4.3199258	0.036502125	-1.039758	-0.096278469	-0.18675565	0.11612457	-0.48014448	0.19974251	1.0490986	0.40146878
6146	4.0851805	-0.58660392	-0.6315263	-0.18587951	-0.56613485	-0.166849	0.57302478	0.21653046	0.38693376	0.96050458
6147	3.5672913	-0.19309861	-0.89348172	0.043570171	0.29316569	0.017911895	-0.78441038	0.47780839	0.77878593	0.25974864
6150	1.6022488	-0.01942578	0.01284973	-0.0063977574	-0.73014002	-0.013103269	-0.49788722	0.060433372	1.2258622	-0.032191219
6152	3.8871501	0.076637903	-1.172499	-0.062076967	0.036341629	0.211452	-0.27300469	0.073558541	0.71534336	0.39424718
6154	3.7654277	-0.50412649	-0.92555818	-0.10470886	0.13471404	0.094499275	-0.25659544	0.12758721	0.90461437	0.52957408
6155	3.0088026	-0.44100251	-0.85078923	-0.10046788	0.23761821	0.08887152	-0.24479894	0.19428122	0.74614891	0.37013869
6156	3.8098652	-0.23583447	-1.1642406	0.075890464	-0.42104769	0.11983066	-0.050605845	0.28717169	1.0964182	0.29241758
6157	3.7705544	0.41503766	-1.0967449	-0.35526875	0.23304093	-0.12144983	0.18775446	-0.28545778	0.50069732	0.52239087
6158	4.2461863	-0.22420239	-0.90716269	0.062214365	0.094736451	0.051478187	-0.39961125	0.39030343	0.61980793	0.31243597
6159	3.5870096	-0.29363468	-0.95578095	-0.052221468	-0.20534749	0.14459298	-0.14488014	0.30240337	0.78622151	0.41864687
6160	3.3667506	-0.18985025	-0.6655289	0.11531313	0.27413891	-0.050584296	-0.35119495	-0.014144512	0.95272513	-0.070874263
6161	3.9327251	-0.32595934	-1.1288027	-0.059602492	0.037073014	0.096841084	-0.34828945	0.18233099	1.1554141	0.39099477
6164	3.9352244	-0.31078437	-0.78430517	-0.10570962	-0.24281846	0.1629149	-0.35904253	0.19857552	1.0569829	0.3841868
6165	3.5403876	-0.35989282	-0.79940702	0.029417197	-0.43636799	0.20540846	-0.16494027	0.25165917	0.88708352	0.38703977
6166	2.6097382	-0.3086256	-0.5494474	0.097586489	-0.64134468	0.1818976	-0.061748926	0.66705611	0.36753804	0.24708838
6167	3.7490565	-0.23699022	-0.39584473	0.14390035	0.084053716	0.12471614	-0.61647744	0.17739764	0.73198633	-0.01274179
6168	4.2157671	0.10592963	-0.60884069	-0.019619995	-0.16164191	0.052046117	-0.61151073	0.063456623	1.0501898	0.12999114
6169	3.1644638	-0.071354068	-0.54784147	0.11179233	0.24519319	0.33892697	-0.41941494	0.30830753	-0.41526313	0.44965359
617	1.5387748	-0.20654124	-0.14717269	0.068629566	0.090333608	0.36462311	0.035036753	-0.3560489	-0.17740779	0.32854758
6170	3.0600424	-0.14160473	-0.99975169	-0.0035095462	-0.32584009	0.12537674	-0.12347694	0.06033297	0.90995997	0.49851331
6171	4.634471	-0.051580834	-1.1681556	-0.24007915	0.34438743	0.1082865	-0.28274024	0.090542105	0.90818915	0.2911506
6173	3.0959711	-0.1595102	-0.4793488	-0.29444064	0.080834014	-0.18275104	-0.14564774	-0.22337931	1.3966308	0.0076128714
6175	3.9895932	-0.46000157	-0.97718872	-0.035054296	-0.013578929	0.1388341	-0.15100738	0.20406714	0.59040038	0.70352928
6176	4.4240485	-0.1588249	-0.9577331	-0.091759881	-0.25910135	0.091569239	-0.29622344	0.27818446	0.93713838	0.45675059
6181	3.7557704	-0.06951004	-0.57093949	0.028290847	-0.10159777	-0.054978156	-0.58215816	0.33710222	1.1113537	-0.097563195
6182	1.609635	-0.46634653	0.50071029	0.46933776	0.2454977	0.095051427	-0.1285679	0.23034227	-1.1336779	0.18765291
6183	1.5421197	-0.42661767	0.032098034	0.14660999	-0.04429667	0.051094007	0.044516068	0.49640223	-0.38918268	0.089376687
6184	3.0846578	0.14703402	-0.54444958	0.12235191	0.79472455	-0.23422947	-0.36586479	0.25580678	-0.10738159	-0.067991847
6185	3.7148789	-0.12729808	-0.38302561	-0.028935605	-0.256584	-0.026175093	-0.38129727	0.49055558	0.43207391	0.28068616
6187	4.0518584	-0.30237919	-0.82619374	-0.088543309	0.14886872	-0.0061709708	-0.51719558	0.28643773	1.2626749	0.042501455
6188	4.1456297	-0.39080039	-0.5387032	0.0028167512	-0.14483096	0.34052916	-0.16358032	0.048181802	0.59214519	0.25424197
6189	4.1078218	-0.090642131	-1.0009762	-0.06369525	-0.027757413	0.34532167	-0.34911829	0.15249629	0.61163471	0.42273657
6191	3.5765436	-0.32117689	-1.329513	0.046319304	-0.14674793	0.26740171	-0.29818321	0.40177261	1.0240108	0.35611664
619189	0.96370615	-0.44263418	-0.96370615	-0.40878991	-0.48904453	-0.16917031	2.1064581	-0.54695558	-0.96370615	1.8775487
619208	2.6210779	0.40158869	-0.16360965	0.29102247	0.35622318	0.44234409	0.072775295	0.11949702	-1.7470695	0.22722845
619279	3.6483934	0.76483185	-0.55973591	1.6557493	1.2951053	0.9850607	-1.3675796	1.2202213	-1.9902937	-2.0033593
6193	3.6827847	-0.4011782	-0.96813362	-0.095721557	0.19612677	0.01211707	-0.24228551	0.15476235	0.91815591	0.42615679
619373	0.2417154	-0.16734536	-0.2417154	0.082579351	0.1395107	-0.18280061	0.22089886	-0.2417154	0.43526451	-0.044676634
6194	3.7496535	-0.24474729	-0.83061506	-0.31393168	0.021003496	0.14407793	-0.28803657	-0.1160255	1.0917256	0.53654907
6195	1.8805034	-0.9338048	0.36652724	-0.040136018	-0.74215353	-0.81598541	0.76963666	-0.99751732	2.403459	-0.010025835
6196	5.4414636	-0.19865442	-0.011237567	0.32045327	0.40773402	-0.91434957	-0.66953659	1.180176	0.96632106	-1.0809062
6197	4.8582672	0.48200013	0.41868522	-0.21542773	-0.48956168	0.42298353	-0.32982587	-0.68620274	1.3430094	-0.94566025
6198	3.9796256	-0.10010586	0.041897533	-0.1060205	0.45751109	-0.011690842	-0.30808841	-0.055515638	0.20207339	-0.12006077
6199	2.4139357	-0.15538335	0.14202956	0.20497521	0.2369826	-0.045559473	-0.17033083	0.22943094	-0.59849564	0.156351
6201	4.1412872	-0.2892592	-0.83864058	-0.086365999	-0.06275359	0.17817418	-0.25456094	0.13616994	0.7378823	0.47935389
6202	4.0219158	-0.37250182	-0.50052876	0.053665137	-0.055742639	0.071479459	-0.53615976	0.1292616	1.1162582	0.094268578
6203	4.0878041	-0.19294338	-0.73459236	-0.30785077	0.1971981	-0.13640373	-0.45221622	0.1531078	1.1144962	0.35920437
6204	3.1134439	-0.25928805	0.020078314	-0.16116615	0.063236039	0.024889403	-0.54063658	-0.0021735336	0.74736034	0.10770021
6205	3.4781717	-0.23023277	-0.93796345	-0.16536661	-0.044490541	0.11251785	-0.39522096	0.18366002	1.1589996	0.31809684
6206	3.9426168	-0.027513396	-1.1386945	0.10960154	0.0037397749	0.21161337	-0.4006295	0.20099046	0.67160039	0.36929182
6207	3.6898433	-0.18289661	-1.073221	-0.082807455	0.10841023	0.24216728	-0.45569232	0.21602189	0.7478748	0.48014317
6208	3.9454021	-0.14978488	-0.99426329	-0.050772537	-0.061274808	0.27328486	-0.30811544	0.06549842	0.88724275	0.33818493
6209	4.3133903	-0.32154543	-0.88554979	0.048185032	0.062181939	0.20174731	-0.46217354	0.38426005	0.73494039	0.23795404
6210	3.5110334	-0.22442902	-0.92427979	0.029085539	-0.13445636	0.34694025	-0.069668228	-0.022733988	0.51063811	0.48890349
6217	3.8866644	-0.19639037	-0.90442368	-0.20492654	-0.06635044	0.092645675	-0.18239791	0.12079771	0.79952204	0.54152351
6218	2.2950387	-0.3436062	-0.13702536	0.15920277	-0.26353116	0.33621634	-0.44905506	0.45833944	-0.19177085	0.43123009
622	3.8637512	-0.24626466	0.88992811	0.51719603	-0.31479209	0.065862105	0.42776254	-0.22243542	-1.629225	0.51196839
6222	3.9401811	-0.31874369	-0.9785671	-0.17754217	0.12316535	-0.024839938	-0.44608565	0.13484596	1.4010505	0.28671676
6223	3.9192379	-0.1846911	-0.89697771	-0.096708633	-0.30821542	0.12615469	-0.37213806	0.16078734	1.1612483	0.41054061
6224	3.4673761	-0.091953409	-0.4851353	-0.22453928	0.2126379	-0.032265357	-0.21087512	0.029165709	0.39831803	0.40464683
6227	3.429157	-0.3573924	-0.57758656	-0.19287289	0.062621177	-0.2767077	-0.62757054	0.26638599	1.7968074	-0.093684429
6228	3.8496145	-0.33245976	-1.0335656	-0.017468484	0.15353348	0.084920525	-0.38349256	0.26109637	0.84777637	0.41965967
6229	4.1622961	-0.07986925	-0.74101455	0.028170333	-0.10726003	0.33106647	-0.34895255	0.20375467	0.44363326	0.27047165
623	0.098276836	-0.057022162	-0.098276836	0.0035360603	-0.098276836	0.49902389	0.0071531009	-0.098276836	-0.098276836	-0.059583541
6230	3.785721	-0.3359602	-0.80348021	-0.11938807	0.17438121	0.096545322	-0.29378572	0.049935295	0.86173866	0.37001372
6231	3.4127287	-0.062821494	-0.90479971	0.17569784	-0.23987116	0.32287091	0.31671827	0.81568564	-0.88223947	0.45875916
6232	3.9048775	-0.10328652	-0.96432476	-0.070957439	-0.094016519	0.27447992	-0.42416769	0.16523814	0.88768909	0.32934578
6233	4.2569922	-0.21325601	-1.12347	-0.080006163	0.0924608	0.10050884	-0.40722709	0.14048368	0.99132411	0.49918183
6234	4.179277	-0.22399253	-0.96974623	0.027334478	-0.1124362	0.068776423	-0.27926509	0.45202151	0.65283669	0.38447096
6235	3.9339514	-0.24406411	-0.46763601	0.016866124	0.26019752	0.083668195	-0.42292919	0.092925366	0.62337275	0.057599363
6236	1.4981503	-0.34809348	-0.90721494	0.59711633	-1.007019	0.92791758	2.0547786	-0.51157146	-0.14818489	-0.65772875
6237	1.4803334	0.70789219	-0.039857157	-0.17834364	-0.0050288929	-0.059938984	-0.19431765	-0.1295265	0.0082944655	-0.10917383
6238	3.6024869	1.045803	-0.78643801	0.083424191	0.79756425	-0.8205053	-0.13073343	-0.52401573	0.5801965	-0.24529545
6239	3.1608228	1.1099599	-2.6881617	-2.1111459	1.5461906	-2.0197537	2.0636528	-2.0772955	2.5114892	1.6650644
624	0.09214973	0.011060315	-0.09214973	0.10220021	0.28907637	-0.040097796	-0.036642809	-0.09214973	-0.09214973	-0.049147096
6240	2.9144326	0.11129136	0.10782758	0.11048097	-0.62675177	0.36040993	-0.17127173	0.11212264	-0.28305425	0.27894526
6241	0.28212617	0.14138505	0.30880922	0.66293866	-0.28212617	-0.079977446	-0.19785721	-0.11908431	-0.28212617	-0.15196161
6242	1.0999255	0.6280843	0.29167657	-0.55595605	1.1272655	-0.68096783	0.46766328	-0.47426619	-0.62396845	-0.1795311
6247	2.6347988	-0.84191386	-1.8424785	-0.81370138	-1.1288377	-0.54459157	3.1700546	-0.78001735	0.42978642	2.3516993
6248	0	0	0	0	0	0	0	0	0	0
6249	4.912926	0.30273546	0.1964044	0.090351798	0.18196197	0.24157479	-0.26531642	0.059154703	-0.47068765	-0.33617905
6251	3.8435856	-0.27578637	0.71306814	-0.19740193	0.13634175	-0.51139253	-1.4988606	-0.63391801	0.57706041	1.6908891
6252	5.0991326	-1.1453078	0.51224258	0.30297631	-1.3197457	-0.31100248	0.76110639	0.79059735	-0.044031786	0.45316516
6253	2.4738694	-1.0459226	1.2514685	1.1862865	-1.7211219	-0.17757264	-0.16510945	0.620667	-0.44692407	0.49822855
6256	2.8956258	0.78365412	-0.78528048	-1.1543469	1.4324268	-1.0046171	0.1684443	-0.24794273	0.75510522	0.052556743
6257	2.4965081	-0.12154522	0.19110143	0.21807098	0.14565999	-0.17137906	-0.23839916	0.39658055	-0.17045179	-0.24963773
6258	2.0091317	0.65680644	3.4237387	-1.1214655	0.1612215	-1.5526054	3.1599407	-1.424937	-2.0091317	-1.2935678
6259	4.4871347	-0.11192159	-0.037495571	-0.16155306	0.336914	-0.031693837	-0.13130148	-0.084503673	0.15581306	0.065742159
6261	2.8069187	0.90534666	-0.69657343	1.4217273	0.89023968	0.56057819	-2.2991502	-1.2332522	2.1621744	-1.7110903
6262	4.1379367	-1.9128629	4.0202346	2.4999585	-1.9534154	3.2843721	0.97801483	-2.315819	-2.9164269	-1.6840559
6263	2.7489608	-0.68097461	-0.82600411	3.1888583	-0.69424145	0.027395818	-1.4824896	3.9649019	-2.2730037	-1.2244425
627	1.092455	-0.14391034	1.7474145	0.32649261	-0.81436907	1.7599186	-0.43009484	-0.84490343	-1.092455	-0.50809303
6271	0.76213278	0.43670012	-0.76213278	-0.30938806	2.3140475	-0.031910395	-0.46586592	-0.3861735	-0.76213278	-0.033144166
6272	4.5171798	-0.11475338	-0.088946363	-0.7200884	0.49544591	-1.0290155	0.068924162	-0.38956143	1.28392	0.49407496
6273	0.071471296	0.43845844	-0.071471296	-0.035956341	-0.071471296	-0.016713711	-0.071471296	-0.071471296	-0.071471296	-0.028431907
6274	0.0032226168	0.022610759	-0.0032226168	-5.2441676e-05	-0.0032226168	-0.0032226168	-0.0032226168	-0.0032226168	-0.0032226168	-0.0032226168
6275	0.72294695	-0.18702185	-0.72294695	-0.25047008	-0.72294695	-0.20019835	-0.31796138	2.2175447	0.32494131	-0.14094045
6276	0	0	0	0	0	0	0	0	0	0
6277	1.6761896	0.40514846	-0.79659019	0.063289253	1.5342733	-0.62938486	-1.1363299	0.93944839	0.091387326	-0.47124173
6278	0.024409346	-0.024409346	-0.024409346	0.02744849	-0.024409346	-0.024409346	-0.024409346	0.13959037	-0.024409346	-0.020582788
6279	0.058864717	-0.058864717	-0.058864717	-0.055694541	-0.058864717	-0.058864717	-0.058864717	-0.058864717	0.41709237	-0.0082095254
6280	0.030689604	-0.0033917909	-0.030689604	-0.018208151	-0.030689604	0.12101551	-0.0021431432	-0.030689604	-0.030689604	0.025485987
6281	2.0199868	-0.62223514	1.0778061	0.34297142	0.28195196	-0.86966711	-1.2255506	1.1590741	-0.14317276	-0.0011779115
6282	0.67551009	-0.35080705	-0.67551009	-0.4508552	1.075179	-0.53160769	-0.64696363	-0.5043417	2.4654841	-0.38057781
6283	0.025153016	0.0021447973	-0.025153016	0.0036059934	-0.025153016	-0.011419794	-0.025153016	0.10326144	-0.025153016	0.0030196278
6284	1.5367441	1.2584949	-0.74442383	-0.79980455	2.0898949	-0.69977337	-0.59325267	-0.43776827	0.3475577	-0.42092481
6285	1.0137067	0.018286086	1.1673148	-0.69792685	2.3305613	-0.56154736	-0.77865663	-0.59702174	-0.34927735	-0.53173229
6286	0.20515754	-0.13555686	-0.20515754	-0.10059451	0.14549286	-0.10989802	-0.070965565	0.36517607	0.27079954	-0.15929598
6288	0.096609227	-0.0059699515	0.086894264	-0.026804355	-0.096609227	-0.02044602	-0.096609227	0.27251238	-0.096609227	-0.016358638
6289	0.14851567	-0.048484715	0.32414535	0.15980789	-0.14851567	0.007886564	-0.093008746	0.016838436	-0.14851567	-0.070153452
629	0.4036312	0.59309195	-0.4036312	0.26677315	0.74681222	-0.2357474	-0.35448622	-0.06310028	-0.4036312	-0.14608103
6291	0.10471738	-0.0084214564	0.36794364	0.087146738	-0.10471738	-0.030351291	-0.041323478	-0.10471738	-0.10471738	-0.060842007
6293	2.4956247	0.23094255	0.28359427	0.14366696	0.17727725	0.042003199	-0.23939033	-0.21381431	-0.60698689	0.1827073
6294	4.3039787	-0.017430876	-0.50834255	0.0094686406	-0.36758364	0.15019904	0.28884795	0.024225477	0.28915238	0.13146359
6295	4.988418	-0.40015237	-2.196771	-0.50042156	-0.41700158	-0.25193395	0.036998974	-0.50138533	0.87198413	3.3586827
6296	1.6219351	0.25657256	-0.51860347	0.047030801	0.0071732562	-0.36847949	-0.66818745	0.3823297	0.91904949	-0.056885388
6297	1.5007442	-0.38922148	0.030849936	0.27605494	1.6847811	-0.0085037186	0.086158391	0.5619807	-1.5007442	-0.74135564
6299	0.8297844	-0.69951341	-0.64628091	-0.71111309	2.0214829	-0.70548993	2.2106869	-0.58907725	-0.16535508	-0.71534016
6300	1.2562171	0.31078071	1.1838487	0.74460817	0.80250556	0.1343481	-0.7174851	-0.4705807	-1.2562171	-0.73180834
6301	3.736578	0.018184519	0.01274599	0.23265699	0.40297156	-0.012996728	-0.51680989	0.76828978	-0.68552697	-0.21951525
6302	2.7980905	0.31322609	-0.71245934	0.26234742	0.23383585	0.27904266	0.3187572	0.30259642	-1.2175869	0.22024057
63027	4.0422285	0.81279718	0.088631566	0.59591198	0.9196235	-0.26503002	-0.47199289	-0.90819559	0.25096464	-1.0227104
6303	4.1780754	1.1004643	-1.5614531	-1.0480692	1.4371273	-1.0541547	-1.3744852	0.07156676	3.4642317	-1.0352278
63035	2.2765926	-0.084164497	0.21479742	0.17243662	0.34144965	-0.75618	-0.65147043	0.66327225	0.64297174	-0.54311274
63036	0.45969276	0.7624289	-0.27618927	-0.060058963	-0.45969276	0.33680792	-0.11609219	-0.046685348	-0.45969276	0.31917446
6304	2.1663922	-0.0324484	0.68517815	0.62954238	-1.5376559	-0.43778039	1.5781514	-0.96596246	-1.1675003	1.2484755
6305	2.0022717	-0.06337681	0.47230128	0.35799039	-0.27401966	-0.19730548	-0.35426951	0.3114428	-0.11363387	-0.13912914
6307	3.4862822	-1.3580566	0.67329119	1.3260718	0.081015632	-0.19427935	-0.39856584	0.5391193	-0.45446721	-0.21412887
6309	2.8696015	0.053800782	0.73732498	0.86164205	-0.00062433258	-0.10039493	-0.49708493	0.39238922	-1.0728394	-0.37421348
631	0.33323616	0.21263216	0.0052613928	0.4606404	0.047989938	-0.20682471	-0.0063796707	0.034101407	-0.33323616	-0.21418476
6310	6.4056549	-0.4579049	-0.12383544	-0.033494621	-0.39990065	0.037078254	0.56775459	-0.36758768	-0.0045005721	0.78239102
6311	5.4991793	0.0009603505	0.13764323	0.27391114	-0.014459437	0.046897611	-0.28468616	0.14641719	-0.18006625	-0.12661768
6314	4.5988849	-0.23777436	-0.042231147	-0.22616774	-0.12094577	0.081279372	0.4891116	-0.42632545	0.28123588	0.20181761
6317	0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	-0.00034694087	0.0027755269
6318	0	0	0	0	0	0	0	0	0	0
6319	2.3208846	-0.93622175	2.1814628	0.7367142	1.4231836	-1.0826921	-1.7720459	1.6570868	-0.66278493	-1.5447028
632	0.84757861	0.27265516	-0.25664322	0.26527353	0.35895951	0.028023708	-0.19462284	0.10552786	-0.84757861	0.2684049
6320	2.5457427	-0.19209215	-0.071169662	-0.16303512	0.72906957	0.25926583	-0.21913618	0.32921049	-0.569236	-0.10287677
6322	4.5879029	0.60756651	-0.58092735	-0.51729072	-0.18884029	0.067152785	0.29384623	-0.0069094667	-0.26907924	0.59448154
6323	3.0442481	-0.09035338	3.3543928	1.3674616	-1.4735334	2.0167278	-2.25449	-0.44174845	-0.82883055	-1.6496265
6324	2.4281934	-1.492819	2.5867953	1.0576469	0.42008996	0.63569162	-1.8374513	-1.2874635	1.3322853	-1.4147752
6326	3.8765804	-1.941541	1.8747522	1.4996634	-1.7016124	1.3171115	2.2596629	0.34039241	-3.0046203	-0.64380869
6327	0.94702292	-0.57078656	1.5931853	1.1919534	-0.59637252	-0.0042996715	-0.86269392	0.74610908	-0.94702292	-0.55007217
6328	3.0196419	-0.81220632	1.5475279	1.4244932	-2.0192699	-0.33335692	2.9395189	0.068004543	-3.0196419	0.20493051
6329	0.090244494	0.10396387	-0.090244494	0.41385294	-0.090244494	-0.022233961	-0.090244494	-0.090244494	-0.090244494	-0.044360372
633	0.22186633	-0.014031733	-0.22186633	0.41832231	0.26901633	-0.19308633	-0.22186633	0.31497814	-0.22186633	-0.12959974
6330	0.62097152	-0.55167599	3.2232468	0.18065354	-0.62097152	0.054965593	-0.55675166	-0.62097152	-0.62097152	-0.48752376
6331	1.5223118	-0.0084047454	-0.64271242	1.3981723	-0.75309451	0.49561555	2.2259204	-0.23126387	-1.5223118	-0.96192092
6332	2.4195466	1.8552094	1.5874289	0.082592904	-0.44285574	2.3770795	-1.5217957	-1.8217348	-0.87060661	-1.2453179
6334	4.0870227	-0.25913218	1.9124945	0.97805926	-1.0755457	0.91950882	-0.10689066	0.55345805	-3.145591	0.2236389
6335	1.7958337	1.6970047	1.4918833	1.0780487	0.61006037	0.33280883	-1.6703041	-1.3650788	-0.92182534	-1.2525976
6336	0.56539341	0.26453707	0.46877722	0.31619279	-0.56539341	0.34909678	-0.31094201	0.084714481	-0.56539341	-0.041589515
6337	0.11108181	0.019719007	-0.11108181	0.0030222214	-0.11108181	0.22272056	-0.061158792	0.22344421	-0.11108181	-0.074501779
6338	0.20951094	0.17074284	-0.20951094	0.0065805651	0.83549334	-0.066349371	-0.20951094	-0.20951094	-0.20951094	-0.1084236
6339	1.5341393	-0.025413573	1.0676602	0.24832923	0.22335641	-0.26335729	-0.57099165	-0.074784779	-0.19273012	-0.41206839
634	2.5277215	0.089563265	-0.60476488	0.4888148	-1.0258557	0.48145739	0.70024209	-0.35171163	-0.3065489	0.52880358
6340	0.25285895	-0.14390101	-0.25285895	-0.15837337	1.1733714	-0.16898429	0.24781274	-0.25285895	-0.25285895	-0.19134865
6341	2.8814653	-0.31806516	-0.3412571	-0.41376068	0.041841006	-0.11310766	0.60294682	-0.24262735	0.27606558	0.50796454
6342	4.3922756	-0.25917482	0.052646155	-0.085566113	-0.13325304	0.087120391	0.459481	-0.10716357	0.10846012	-0.12255012
6343	0.14049476	-0.058129202	-0.14049476	0.0054793238	-0.14049476	0.096479495	-0.069146556	-0.013110471	0.33546232	-0.016045385
6344	0.94544631	1.402105	-0.94544631	-0.46409317	-0.94544631	-0.74616383	0.88132963	-0.74376884	0.81397196	0.74751187
6345	1.4713546	-0.42127304	-0.88041917	-0.33568824	-0.99669295	-0.55561341	2.4957843	-1.0163282	-0.31841757	2.0286483
6346	0.00028612207	-0.00028612207	-0.00028612207	0.0022889766	-0.00028612207	-0.00028612207	-0.00028612207	-0.00028612207	-0.00028612207	-0.00028612207
6347	0.34655313	0.81546829	-0.34655313	-0.039591265	0.0040972733	-0.13748122	-0.2456377	-0.22212548	0.33042678	-0.15860356
6348	0.26032914	-0.23312626	-0.076825647	-0.22816553	-0.26032914	-0.24349576	-0.26032914	-0.26032914	1.7738253	-0.21122473
6349	0.37118846	-0.33289267	-0.18768497	-0.36292007	-0.093102502	-0.34281224	-0.37118846	-0.37118846	2.4329778	-0.37118846
635	0.90535396	0.2992866	-0.90535396	1.036005	0.5108344	-0.18498672	-0.42491527	0.52573412	-0.90535396	0.048749831
6351	0.11115744	-0.017939828	-0.11115744	-0.10605922	-0.11115744	-0.091829063	-0.11115744	-0.11115744	0.76285092	-0.10239303
6352	0.49621631	0.22759102	-0.31271282	0.14621285	-0.021554697	0.12680675	-0.22496292	-0.29547544	0.37779205	-0.023696798
6354	0	0	0	0	0	0	0	0	0	0
6355	0	0	0	0	0	0	0	0	0	0
6356	0	0	0	0	0	0	0	0	0	0
6357	0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	-0.00063839573	0.0051071659
6358	0	0	0	0	0	0	0	0	0	0
6359	0.0038262871	-0.0038262871	-0.0038262871	-0.0012511884	-0.0038262871	0.028035198	-0.0038262871	-0.0038262871	-0.0038262871	-0.0038262871
636	5.4445494	0.039720618	0.67397309	0.0043729032	2.0305137	-0.16491208	-0.83538177	-0.11797162	-0.74948225	-0.88083255
6360	0.0093299993	0.017584693	-0.0093299993	-0.0093299993	-0.0093299993	0.047725303	-0.0093299993	-0.0093299993	-0.0093299993	-0.0093299993
6361	0.061809398	0.091781281	-0.061809398	0.075314211	-0.061809398	0.041780365	-0.0063024768	-0.061809398	-0.061809398	0.044664211
6362	0.01491388	0.0022912933	-0.01491388	-0.01491388	-0.01491388	0.023630351	-0.01491388	0.060439171	-0.01491388	-0.011791413
6363	0.082133975	0.15994295	-0.082133975	0.0088024292	0.19595198	-0.023414825	-0.082133975	-0.038349877	-0.082133975	-0.05653074
6364	0.22515958	-0.22515958	-0.22515958	-0.22515958	-0.22515958	-0.20719025	-0.22515958	-0.18137549	1.7395232	-0.22515958
6366	0	0	0	0	0	0	0	0	0	0
6367	0.0036403285	-0.0036403285	-0.0036403285	0.02600016	-0.0036403285	-0.0036403285	-0.0036403285	-0.0036403285	-0.0036403285	-0.00051786066
