trait	gene	cell_spearman_rho	cell_P_descriptive	donor_spearman_rho	donor_P	marker_support	program_support	cell_FDR_descriptive	donor_FDR	candidate_support	analysis_note
RE	AC006004.1	-0.008598500197369338	0.4011989172585797	-0.3546040716334876	0.3887514877079521	False	NONE	0.5877151947169776	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	FLI1	0.007862605629775633	0.44270504617221684	-0.3551424026022888	0.3879803391239287	False	NONE	0.6265198157819394	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AL135786.2	-0.007052673259289371	0.49110219518679543	-0.3551424026022888	0.3879803391239287	False	NONE	0.6653015486655637	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AC093765.4	-0.006715403391872945	0.5120633733237168	-0.3546040716334876	0.3887514877079521	False	NONE	0.6824816265618365	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	LINC01603	-0.006006542998367228	0.557592980471574	-0.3551424026022888	0.3879803391239287	False	NONE	0.7204132240558446	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	UGT2B7	0.0038488628395182524	0.7070926757168301	0.3546040716334876	0.3887514877079521	False	NONE	0.8320364407876322	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	SPATA25	0.002860946406330246	0.780004587178833	0.3551424026022888	0.3879803391239287	False	NONE	0.8812068990841752	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	HIST1H2AB	-0.0022692243347480633	0.824669426652598	0.3546040716334876	0.3887514877079521	False	NONE	0.9094485265888465	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AC002101.1	0.0010799391010204665	0.9160315662937126	0.3546040716334876	0.3887514877079521	False	NONE	0.9542344048271186	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	FGF19	-0.00025848658196084864	0.9798668094402351	0.3546040716334876	0.3887514877079521	False	NONE	0.9894081504586852	0.738649411958141	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CPED1	0.08466833604618279	1.221541289940295e-16	0.3333333333333334	0.4197530864197531	False	MG_program_05	7.207093610647741e-15	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	MYRF	0.0698488674137071	8.632115650728087e-12	0.3333333333333334	0.4197530864197531	False	NONE	2.4015528257554077e-10	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	C1orf54	0.060073580750413406	4.3513966108277e-09	0.3333333333333334	0.4197530864197531	False	NONE	7.715274198058233e-08	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	TNIP3	-0.056029671283408355	4.3888799894783347e-08	0.3333333333333334	0.4197530864197531	False	NONE	6.310398035291958e-07	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	TNFSF13	0.054638193933766205	9.383153533005767e-08	0.3333333333333334	0.4197530864197531	False	NONE	1.2691364185749302e-06	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CHN1	0.04500471468556934	1.1025853338967156e-05	0.3333333333333334	0.4197530864197531	False	MG_program_05	9.576261453285688e-05	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	LINC01344	-0.044326324508913696	1.4932581247897344e-05	-0.3333333333333334	0.4197530864197531	False	NONE	0.00012679725317693477	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CCAR2	0.042834873670739376	2.865965071969569e-05	-0.3333333333333334	0.4197530864197531	False	NONE	0.00022807749944836895	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AGPAT5	0.04273839113555313	2.9873200481163212e-05	0.3333333333333334	0.4197530864197531	False	MG_program_04	0.00023608797239385798	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	NEGR1	-0.04163501594224394	4.77112000772927e-05	-0.3333333333333334	0.4197530864197531	False	MG_program_05	0.00036201269770398144	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	C11orf65	0.041370270600391765	5.329540847859629e-05	0.3333333333333334	0.4197530864197531	False	NONE	0.00039994931538104493	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	RAB2A	0.04136404697613266	5.3433849335386196e-05	0.3333333333333334	0.4197530864197531	False	NONE	0.00040011079305402964	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	HES5	-0.04113601308920382	5.874779015601196e-05	0.3333333333333334	0.4197530864197531	False	MG_program_02	0.0004351405582551362	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	MAMDC2	0.040587054369735184	7.366621679632621e-05	0.3333333333333334	0.4197530864197531	False	MG_program_05	0.0005363527529298474	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	PTPRS	0.04026240120785254	8.410597439964819e-05	-0.3333333333333334	0.4197530864197531	False	NONE	0.0006033766129886711	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	TMC1	0.03942978183957437	0.00011763482425265972	-0.3333333333333334	0.4197530864197531	False	NONE	0.0008115854205495999	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	EP300	0.03723372697223775	0.00027650996748867715	0.3333333333333334	0.4197530864197531	False	NONE	0.0017079731204806014	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	NWD2	-0.03568185151792373	0.000492675471223779	-0.3333333333333334	0.4197530864197531	False	NONE	0.0028287507760533085	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CNKSR3	-0.034205981070739994	0.0008363161671254001	-0.3333333333333334	0.4197530864197531	False	MG_program_04	0.004464701909365241	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	MAD1L1	0.033507047192609676	0.001067171873016424	-0.3333333333333334	0.4197530864197531	False	NONE	0.005516408080758614	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	RPL10A	0.032744908177182945	0.001385171540322954	0.3333333333333334	0.4197530864197531	False	NONE	0.00688189027858872	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	NPLOC4	0.03263007335711463	0.0014400400208117276	-0.3333333333333334	0.4197530864197531	False	NONE	0.007121122761875335	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	RRH	0.03056800156420991	0.0028354755055140716	0.3333333333333334	0.4197530864197531	False	NONE	0.012783922503121412	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	IL17D	0.029860817575816122	0.003546142195200743	0.3333333333333334	0.4197530864197531	False	NONE	0.015537642243248327	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	SYN2	-0.02919798634930879	0.004355596710037766	-0.3333333333333334	0.4197530864197531	False	NONE	0.01853837306187716	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	NICN1	0.02699840994173694	0.008381087017279961	0.3333333333333334	0.4197530864197531	False	NONE	0.03176088568453159	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	GRIK3	-0.023871710996882768	0.019757948429225392	-0.3333333333333334	0.4197530864197531	False	MG_program_05	0.06561584124888675	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CALCB	-0.022092765973436915	0.03099267187891391	-0.3333333333333334	0.4197530864197531	False	NONE	0.09469368140146732	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	SLC25A10	0.021823582671443895	0.03309927113312075	0.3333333333333334	0.4197530864197531	False	NONE	0.10032392012182392	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	SPDYE3	-0.021161943428322103	0.03880400853194072	0.3333333333333334	0.4197530864197531	False	NONE	0.11466953125760031	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	RNF123	0.020640238382326138	0.043872304885921906	0.3333333333333334	0.4197530864197531	False	NONE	0.1252703385716461	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	RDH5	0.02018669649620294	0.0487220550091912	0.3333333333333334	0.4197530864197531	False	NONE	0.13544018866080607	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	MIR34AHG	-0.0201735426078554	0.048869171442976436	0.3333333333333334	0.4197530864197531	False	NONE	0.13569458255376562	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CCDC9	0.020042951579126247	0.05035006337419298	0.3333333333333334	0.4197530864197531	False	NONE	0.13883796685454342	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	STK19	-0.019675840627131198	0.05471576144421463	-0.3333333333333334	0.4197530864197531	False	NONE	0.1486010600492877	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	EXOC3L2	0.018806728659448768	0.06632038837076992	0.3333333333333334	0.4197530864197531	False	NONE	0.1727165062869025	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	C4orf45	0.01806999759506787	0.07768029168046502	0.3333333333333334	0.4197530864197531	False	NONE	0.19332506045858278	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AMT	0.01763753690844809	0.0850557320333098	0.3333333333333334	0.4197530864197531	False	NONE	0.2061336508625964	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	DPEP2	-0.016935000709803714	0.0982347294009247	-0.3424587453664927	0.4063271120918799	False	NONE	0.22728819743743361	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	C5orf17	0.016517717286455333	0.10680429652218948	0.3333333333333334	0.4197530864197531	False	NONE	0.24045019914403448	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	MTUS1	0.015380159937138647	0.13318891385945633	0.3333333333333334	0.4197530864197531	False	NONE	0.28186299519298674	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	JARID2	0.015024297289631991	0.1424043659426844	-0.3333333333333334	0.4197530864197531	False	NONE	0.29409036828959934	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	SPINK14	-0.014930342855130646	0.14491727411044017	-0.34291382751370236	0.405662473506009	False	NONE	0.298379610111869	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AF250324.1	0.014786699196872824	0.1488246446114275	-0.34291382751370236	0.405662473506009	False	NONE	0.3042281564279002	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	KDM5B	0.014729494427132723	0.15040292190293472	0.3333333333333334	0.4197530864197531	False	NONE	0.30653889145434343	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	ADAMTS8	-0.014328086553384354	0.16183867927424436	-0.34731161595484505	0.3992638742032819	False	NONE	0.3203076694485045	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	DLC1	-0.014157824231162451	0.16688292781189398	0.3333333333333334	0.4197530864197531	False	NONE	0.3272626813594849	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CFAP36	-0.013869058938706064	0.17570669600912567	-0.3333333333333334	0.4197530864197531	False	NONE	0.34085505314241954	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	ZBTB38	0.013722588773949204	0.180313235730741	-0.3333333333333334	0.4197530864197531	False	NONE	0.3470370599947108	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	PI4K2A	0.013273099292453034	0.19500931276681285	-0.3333333333333334	0.4197530864197531	False	NONE	0.365870543014071	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	ENSA	0.013185266816715358	0.19798080324010775	0.3333333333333334	0.4197530864197531	False	NONE	0.3698091204626904	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	ILDR1	-0.012328567596462205	0.22871467172562768	-0.3333333333333334	0.4197530864197531	False	NONE	0.4078486746456998	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	UBE3B	0.012129446655890328	0.2363203772622092	-0.3333333333333334	0.4197530864197531	False	NONE	0.4162060375662789	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AC099066.1	-0.011975807481764772	0.2423098332087602	-0.3333333333333334	0.4197530864197531	False	NONE	0.42348531626168406	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	MOXD1	-0.011936877937250387	0.24384426571854953	-0.3333333333333334	0.4197530864197531	False	NONE	0.4250815472689132	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AL136456.1	-0.011690534126129451	0.2537123029718646	-0.3333333333333334	0.4197530864197531	False	NONE	0.43475388120667036	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	HMGXB3	-0.011293769537991973	0.270183914127744	-0.3333333333333334	0.4197530864197531	False	NONE	0.4524949090891211	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AC019270.1	-0.011190365655957556	0.274594542708566	-0.34291382751370236	0.405662473506009	False	NONE	0.458148476425506	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	FILIP1L	0.010881606052806029	0.28805588734458737	-0.3333333333333334	0.4197530864197531	False	NONE	0.47254422171293287	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	RAB44	0.010887107224069107	0.2878122187469869	0.3333333333333334	0.4197530864197531	False	NONE	0.47254422171293287	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	PARPBP	0.010489917481984188	0.30576323173126224	-0.3333333333333334	0.4197530864197531	False	NONE	0.4910934651169249	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CDK8	-0.010306259976517722	0.3143094105763359	0.3333333333333334	0.4197530864197531	False	NONE	0.5001220246454811	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	MAPK8	-0.009745058871026658	0.34138773410478307	-0.3333333333333334	0.4197530864197531	False	NONE	0.5283712465429975	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	GLTP	0.009396871527392384	0.3589167321910559	-0.3333333333333334	0.4197530864197531	False	NONE	0.5460264332089849	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	GTPBP1	-0.009364569772457474	0.3605711100391644	-0.3333333333333334	0.4197530864197531	False	NONE	0.5469301146072786	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	LIPE	-0.008634093064537786	0.39925246622184307	0.3333333333333334	0.4197530864197531	False	NONE	0.5863699310777455	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	DSPP	-0.007963844058169085	0.4368534214925621	-0.34291382751370236	0.405662473506009	False	NONE	0.6223615355318682	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	GARNL3	0.007908524338954488	0.4400453888885111	-0.3333333333333334	0.4197530864197531	False	NONE	0.6240511068282159	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	LINC02109	-0.007582194551170769	0.45914482255280276	0.3415650255319867	0.4076337385331202	False	NONE	0.6394764276661339	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AC006372.1	-0.007585970809280822	0.4589211823981387	-0.34291382751370236	0.405662473506009	False	NONE	0.6394764276661339	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CXCL2	-0.007409803972618756	0.4694190275932819	0.3333333333333334	0.4197530864197531	False	NONE	0.647722545332343	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	SAPCD1	-0.007368259175028414	0.4719139022148222	-0.3333333333333334	0.4197530864197531	False	NONE	0.6495934727993249	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CPN1	0.006745914601115953	0.5101481041834085	0.34731161595484505	0.3992638742032819	False	NONE	0.6805952485441028	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	SLC4A11	0.006342324634986974	0.5357822508033261	-0.34291382751370236	0.405662473506009	False	NONE	0.7022538825149308	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	ATAD2	-0.006252601241384708	0.5415679389046333	0.3333333333333334	0.4197530864197531	False	NONE	0.7070757294664842	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	SLC19A2	-0.005847574732888453	0.5680673624054164	-0.3333333333333334	0.4197530864197531	False	MG_program_03	0.7264299380236678	0.7552024509613013	MARKER_OR_PROGRAM_SUPPORTED	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	MSI2	-0.005386763878543962	0.5989504987709482	-0.3333333333333334	0.4197530864197531	False	NONE	0.7526088849906536	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	AC063919.2	-0.0053098310694530085	0.6041797150220047	-0.34291382751370236	0.405662473506009	False	NONE	0.7553902027056266	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	TBKBP1	0.005136936471325514	0.6160056694044449	0.3333333333333334	0.4197530864197531	False	NONE	0.7663030026644538	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
RE	CX3CR1	-0.005112253612321793	0.6177022305478703	-0.34291382751370236	0.405662473506009	False	NONE	0.768045399419245	0.7552024509613013	SCORE_CORRELATION_ONLY	cell-level correlation is descriptive; donor-level support is required for primary candidates
