gene_id	gene_symbol	AMD_ZSTAT	AMD_P	POAG_ZSTAT	POAG_P	RE_ZSTAT	RE_P
23543	RBFOX2	0.31848	0.37506	-0.033138	0.51322	2.7367	0.0031029
23544	SEZ6L	-0.30673	0.62048	0.4933	0.3109	1.6883	0.045676
23545	ATP6V0A2	0.33521	0.36873	0.087242	0.46524	0.61038	0.2708
23546	SYNGR4	-1.5631	0.94099	-0.68065	0.75195	-0.93866	0.82605
23547	LILRA4	1.4395	0.075002	-1.3341	0.90891	0.6421	0.26041
23548	TTC33	-0.69683	0.75705	1.1096	0.13358	2.8951	0.001895
23549	DNPEP	-0.56421	0.71369	-0.99848	0.84098	0.96815	0.16649
2355	FOSL2	-0.069621	0.52775	1.2405	0.10739	-1.2151	0.88784
23550	PSD4	1.1454	0.12602	1.2788	0.10048	0.27355	0.39222
23551	RASD2	0.63459	0.26285	-0.99678	0.84056	-0.63301	0.73664
23552	CDK20	-0.18756	0.57439	-1.4901	0.9319	0.24536	0.40309
23553	HYAL4	0.53994	0.29462	-0.86258	0.80582	0.26426	0.39579
23554	TSPAN12	-1.7882	0.96313	-0.1877	0.57444	-0.46309	0.67835
23555	TSPAN15	-1.2184	0.88846	0.71029	0.23876	0.39199	0.34753
23556	PIGN	1.7875	0.036927	1.5971	0.055126	2.4284	0.007583
23557	SNAPIN	0.45857	0.32327	-0.59827	0.72517	1.4466	0.074004
23558	WBP2	-0.093548	0.53727	-0.2954	0.61616	0.44303	0.32887
23559	WBP1	-0.40777	0.65828	-0.14342	0.55702	2.4734	0.0066915
2356	FPGS	-0.067477	0.5269	-0.8335	0.79772	2.8138	0.0024482
23560	GTPBP4	0.38353	0.35066	0.73352	0.23162	1.204	0.1143
23562	CLDN14	1.4027	0.080351	0.063188	0.47481	-0.25635	0.60116
23563	CHST5	0.83362	0.20225	1.2761	0.10095	0.69143	0.24465
23564	DDAH2	7.087	6.8501e-13	0.91113	0.18111	3.895	4.9108e-05
23566	LPAR3	0.15515	0.43835	-0.28547	0.61236	1.1948	0.11607
23567	ZNF346	0.074339	0.47037	-0.22965	0.59082	1.1014	0.13537
23568	ARL2BP	0.18685	0.42589	-0.44359	0.67133	-0.31155	0.62231
23569	PADI4	0.0056568	0.49774	0.26928	0.39386	1.4484	0.073748
2357	FPR1	-0.27159	0.60703	-1.0352	0.8497	0.071088	0.47166
23576	DDAH1	2.7301	0.0031657	1.8235	0.034117	-1.1788	0.88076
2358	FPR2	-0.54897	0.70849	-0.51823	0.69785	0.22587	0.41065
23580	CDC42EP4	0.38246	0.35106	0.61173	0.27036	2.3139	0.010337
23581	CASP14	-1.0712	0.85796	-0.37314	0.64548	0.57367	0.2831
23582	CCNDBP1	-0.30104	0.61831	-0.2702	0.6065	1.9572	0.025163
23583	SMUG1	0.84647	0.19864	-0.16534	0.56566	2.0239	0.02149
23584	VSIG2	0.48984	0.31212	1.2876	0.098935	1.2813	0.10004
23585	TMEM50A	-1.7955	0.96372	0.45513	0.32451	2.0668	0.019378
23586	DDX58	-0.68037	0.75186	0.019912	0.49206	1.8017	0.035797
23587	ELP5	0.82582	0.20445	-0.18619	0.57385	4.0195	2.9156e-05
23588	KLHDC2	0.25272	0.40024	0.93066	0.17601	-0.37858	0.6475
23589	CARHSP1	1.1472	0.12565	0.33148	0.37014	1.913	0.027875
2359	FPR3	-0.49845	0.69092	0.37568	0.35358	0.78634	0.21584
23590	PDSS1	-0.30308	0.61909	0.76284	0.22278	0.43359	0.33229
23592	LEMD3	-0.042768	0.51706	-0.95626	0.83053	0.76838	0.22113
23593	HEBP2	-0.029483	0.51176	0.47564	0.31717	0.13231	0.44737
23594	ORC6	-1.5143	0.93503	-1.8064	0.96457	1.0316	0.15112
23595	ORC3	-1.3006	0.9033	-0.20538	0.58136	-0.063099	0.52516
23596	OPN3	-1.2168	0.88816	-0.2724	0.60734	0.042838	0.48292
23597	ACOT9	-0.64589	0.74082	1.7271	0.042074		
23598	PATZ1	1.9437	0.025964	1.6625	0.048208	1.7637	0.038893
23600	AMACR	-0.34671	0.6356	-1.3353	0.90911	-0.28855	0.61354
23601	CLEC5A	-1.616	0.94695	1.08	0.14006	2.4976	0.0062512
23603	CORO1C	-1.663	0.95184	-0.040722	0.51624	2.3385	0.0096818
23604	DAPK2	-0.27005	0.60644	0.77944	0.21786	1.7295	0.041862
23607	CD2AP	-2.1322	0.98351	1.2368	0.10807	1.501	0.066681
23608	MKRN1	-0.07426	0.5296	-0.091	0.53625	0.78474	0.2163
23609	MKRN2	1.1047	0.13464	-0.47041	0.68097	2.7196	0.0032685
23612	PHLDA3	-0.0097027	0.50387	0.26008	0.3974	0.21966	0.41307
23613	ZMYND8	1.3689	0.085509	1.5199	0.064266	0.056722	0.47738
23616	SH3BP1	0.33445	0.36902	2.3486	0.0094216	-0.71713	0.76335
23617	TSSK2	-1.3086	0.90467	-0.76869	0.77896	2.0374	0.020804
23619	ZIM2	-0.85614	0.80404	0.46473	0.32106	-0.76962	0.77924
23620	NTSR2	1.8584	0.031558	-0.12036	0.5479	1.4653	0.071417
23621	BACE1	1.043	0.14847	-0.15376	0.5611	2.0495	0.020206
23623	RUSC1	0.80954	0.2091	2.2231	0.013105	3.0427	0.0011722
23624	CBLC	2.7803	0.0027157	1.8328	0.033417	0.99276	0.16041
23625	FAM89B	0.60847	0.27144	4.2147	1.2505e-05	5.1397	1.3758e-07
23626	SPO11	0.54244	0.29376	0.22926	0.40933	-0.16677	0.56623
23627	PRND	1.0357	0.15016	1.9803	0.023837	3.0988	0.00097145
23630	KCNE5	0.98572	0.16214	-0.77302	0.78025		
23632	CA14	-1.4541	0.92703	1.51	0.065516	5.4051	3.2384e-08
23633	KPNA6	0.60435	0.27281	-0.64951	0.742	0.39171	0.34764
23635	SSBP2	-0.32707	0.62819	-0.47191	0.68151	-0.31538	0.62377
23636	NUP62	1.1594	0.12315	0.52472	0.29989	0.76154	0.22317
23637	RABGAP1	0.62451	0.26615	1.024	0.15292	0.048216	0.48077
23639	LRRC6	1.7815	0.037418	1.4289	0.076522	0.835	0.20186
23640	HSPBP1	0.45697	0.32384	0.74934	0.22683	-0.17823	0.57073
23641	LDOC1	1.026	0.15244	0.0174	0.49306		
23643	LY96	0.98646	0.16195	-1.3404	0.90994	-0.24377	0.5963
23644	EDC4	-0.31889	0.6251	-0.99341	0.83975	6.9594	1.7086e-12
23645	PPP1R15A	1.9112	0.02799	1.4896	0.068161	0.18181	0.42787
23646	PLD3	0.99721	0.15933	-1.0023	0.84189	2.6274	0.0043023
23647	ARFIP2	-1.6583	0.95137	-0.7589	0.77604	0.99186	0.16063
23648	SSBP3	-0.43437	0.66799	2.8437	0.0022299	2.1705	0.014984
23649	POLA2	0.9124	0.18078	2.0972	0.01799	1.8213	0.034284
23650	TRIM29	-0.32217	0.62634	1.1527	0.12453	1.0377	0.1497
23654	PLXNB2	-0.49335	0.68912	0.6171	0.26858	4.0635	2.4174e-05
23657	SLC7A11	1.4317	0.07611	-0.73932	0.77014	2.1173	0.017116
23658	LSM5	-0.14082	0.55599	1.226	0.1101	1.8371	0.0331
23659	PLA2G15	-0.68475	0.75325	-1.4749	0.92988	7.0006	1.2747e-12
23660	ZKSCAN5	0.78441	0.2164	-0.65769	0.74463	-0.44459	0.67169
23670	TMEM2	0.34858	0.3637	1.141	0.12694	0.4166	0.33849
23671	TMEFF2	-1.7156	0.95689	-0.3158	0.62392	1.5419	0.061549
23673	STX12	-0.61144	0.72955	0.15571	0.43813	0.93181	0.17572
23676	SMPX	0.045419	0.48189	-0.24612	0.5972		
23677	SH3BP4	1.5244	0.063699	-0.29392	0.61559	-0.96624	0.83304
23678	SGK3	-1.0584	0.85506	1.5931	0.055565	0.80222	0.21121
23682	RAB38	-1.2319	0.891	1.9739	0.024196	3.4461	0.00028434
23683	PRKD3	-0.32028	0.62562	1.2891	0.098688	4.4436	4.4227e-06
23704	KCNE4	0.56701	0.28536	-1.1531	0.87558	-1.5341	0.9375
23705	CADM1	-0.64894	0.74181	2.8787	0.0019969	2.5318	0.0056735
23708	GSPT2	0.42439	0.33564	1.8623	0.031279		
23710	GABARAPL1	0.12375	0.45076	-0.031154	0.51243	1.7789	0.037628
23729	SHPK	-0.025646	0.51023	0.5045	0.30695	1.0054	0.15735
23731	TMEM245	-0.092692	0.53693	1.0051	0.15743	3.9995	3.1734e-05
23732	FRRS1L	-0.10839	0.54316	0.16979	0.43259	2.8541	0.0021577
23741	EID1	-0.80639	0.78999	-0.14676	0.55834	0.08013	0.46807
23742	NPAP1	0.30675	0.37952	0.77917	0.21794	-0.88931	0.81308
23743	BHMT2	-0.071704	0.52858	0.53574	0.29607	2.8635	0.0020946
23746	AIPL1	-0.45879	0.67681	-1.8582	0.96843	3.1558	0.00080025
23753	SDF2L1	-0.40246	0.65633	1.0066	0.15706	-0.8923	0.81388
23759	PPIL2	-0.23673	0.59357	0.79796	0.21245	-0.41516	0.66099
23760	PITPNB	0.53556	0.29613	2.0593	0.019734	2.288	0.011068
23761	PISD	2.1974	0.013995	0.37456	0.35399	1.9654	0.024685
23762	OSBP2	0.015624	0.49377	-0.2319	0.59169	0.43736	0.33092
23764	MAFF	2.5948	0.0047318	1.8861	0.029642	4.7476	1.0291e-06
23765	IL17RA	-0.98815	0.83846	-1.5359	0.93772	-0.24222	0.59569
23767	FLRT3	-0.18044	0.5716	-0.98947	0.83878	-0.65586	0.74404
23768	FLRT2	0.23671	0.40644	1.3322	0.091392	1.7346	0.041405
23769	FLRT1	0.42002	0.33724	1.6905	0.045465	0.69687	0.24294
23770	FKBP8	0.071918	0.47133	0.39303	0.34715	2.1197	0.017016
23774	BRD1	0.86295	0.19408	-1.2456	0.89355	0.6327	0.26347
23779	ARHGAP8	-0.83822	0.79905	3.3079	0.00047004	-1.7206	0.95734
23780	APOL2	-0.12745	0.55071	0.24975	0.40139	-0.14115	0.55613
23784	POTEH			-0.42313	0.6639		
23786	BCL2L13	-1.328	0.9079	-0.18525	0.57348	1.1029	0.13504
23787	MTCH1	0.57632	0.2822	-0.099774	0.53974	1.5692	0.058295
23788	MTCH2	-0.88213	0.81115	0.85384	0.1966	5.4536	2.4683e-08
238	ALK	1.6314	0.051402	0.19226	0.42377	1.7507	0.039998
239	ALOX12	0.87739	0.19014	-0.39231	0.65259	-0.41836	0.66216
2395	FXN	-1.8181	0.96548	1.0651	0.14342	7.5382	2.3826e-14
24	ABCA4	1.8159	0.034693	0.22725	0.41011	4.4542	4.2109e-06
240	ALOX5	-0.826	0.7956	-0.78013	0.78234	1.0923	0.13736
241	ALOX5AP	-1.2969	0.90267	0.97867	0.16387	0.83919	0.20068
24137	KIF4A	0.38396	0.3505	1.7478	0.040251		
24138	IFIT5	-2.2388	0.98742	-0.68823	0.75435	2.0776	0.018871
24139	EML2	1.196	0.11584	2.2246	0.013054	0.71259	0.23805
24140	FTSJ1	0.11584	0.45389	-0.1997	0.57914		
24141	LAMP5	-0.49664	0.69028	0.30577	0.37989	0.016778	0.49331
24142	NAT6	0.55525	0.28936	2.1952	0.014073	0.54422	0.29315
24144	TFIP11	-0.12083	0.54809	-0.51636	0.6972	1.7838	0.037226
24145	PANX1	0.39623	0.34597	-0.54098	0.70574	0.76067	0.22343
24146	CLDN15	1.9358	0.026447	1.3404	0.090056	0.67714	0.24916
24147	FJX1	-1.5689	0.94167	0.64112	0.26072	1.7169	0.042998
24148	PRPF6	-1.8187	0.96552	0.95641	0.16943	4.7952	8.1264e-07
24149	ZNF318	2.2767	0.011401	-0.04334	0.51728	2.2921	0.01095
24150	TP53TG3			0.42717	0.33463		
242	ALOX12B	1.3446	0.089378	0.21586	0.41455	3.1049	0.00095156
2444	FRK	0.79223	0.21411	-1.0437	0.85169	5.4028	3.2808e-08
245711	SPDYA	1.1252	0.13026	0.088651	0.46468	0.070404	0.47194
245802	MS4A6E	-0.065147	0.52597	-0.51303	0.69603	3.1678	0.00076793
245806	VGLL2	0.063955	0.4745	1.0855	0.13884	1.5455	0.061109
245812	CNPY4	1.6809	0.046394	-1.1056	0.86556	4.9411	3.8846e-07
245908	DEFB105A			-0.24835	0.59807		
245909	DEFB106A	0.022562	0.491	-0.45689	0.67613		
245910	DEFB107A			-0.31215	0.62254		
245911	DEFB108B	0.82218	0.20549	-0.3375	0.63213	0.96321	0.16772
245913	DEFB110	-0.0090065	0.50359	0.016545	0.4934	1.2124	0.11268
245915	DEFB112	0.16018	0.43637	-0.063048	0.52514	1.5104	0.065473
245927	DEFB113	-0.5849	0.72069	0.39548	0.34625	0.24232	0.40426
245928	DEFB114	-0.4329	0.66745	0.34468	0.36517	0.35118	0.36273
245929	DEFB115	-0.60551	0.72758	1.7836	0.037244	4.3508	6.7814e-06
245930	DEFB116	-0.60762	0.72828	1.361	0.086762	3.9897	3.3077e-05
245932	DEFB119	-0.13323	0.55299	1.7599	0.039213	3.5139	0.00022076
245934	DEFB121	0.059869	0.47613	2.1628	0.01528	3.3255	0.00044124
245936	DEFB123	0.69466	0.24363	2.3012	0.010689	3.078	0.001042
245937	DEFB124	1.3366	0.09067	2.2092	0.013581	3.0801	0.0010345
245938	DEFB125	2.4132	0.0079065	-0.92321	0.82205	-0.72346	0.7653
245939	DEFB128	-0.23739	0.59382	-0.49939	0.69125	0.42554	0.33522
245940	DEFB130			-0.3528	0.63788		
245972	ATP6V0D2	-1.1082	0.86611	0.063139	0.47483	4.4029	5.3405e-06
245973	ATP6V1C2	-0.013941	0.50556	0.45124	0.32591	0.51921	0.30181
246	ALOX15	-3.2858	0.99949	0.68542	0.24654	1.2144	0.11229
246100	CTAG1A	-0.47054	0.68102	-0.55482	0.71049		
246175	CNOT6L	-0.80892	0.79072	-0.56041	0.7124	-0.12899	0.55132
246176	GAS2L2	-1.1576	0.87649	-0.31286	0.62281	-0.65048	0.74231
246184	CDC26	-1.4313	0.92384	0.63816	0.26168	3.1059	0.00094837
246213	SLC17A8	0.26339	0.39612	0.10279	0.45906	-1.3679	0.91433
246243	RNASEH1	0.25473	0.39947	-0.34833	0.6362	0.98014	0.16351
246269	LACE1	1.3799	0.083804	0.37488	0.35387	0.63734	0.26195
246329	STAC3	-0.47312	0.68194	0.36685	0.35687	2.7133	0.0033311
246330	PELI3	2.152	0.015699	1.7713	0.038254	2.3652	0.0090091
246721	POLR2J2	-0.21931	0.58679	-0.38611	0.65029	-0.13651	0.55429
246744	STH	-0.0021195	0.50085	3.7014	0.00010722	6.4932	4.2015e-11
246777	SPESP1	0.11317	0.45495	0.73082	0.23244	0.30056	0.38187
246778	IL27	-0.032102	0.5128	1.6327	0.051266	3.7647	8.3375e-05
247	ALOX15B	-1.3664	0.9141	1.1124	0.13298	3.3183	0.00045286
2475	MTOR	-0.68288	0.75266	0.39868	0.34506	3.8192	6.6946e-05
248	ALPI	2.3461	0.0094866	0.38206	0.35121	7.4522	4.5908e-14
2483	FRG1	0.0055386	0.49779	1.2968	0.097345	0.010329	0.49588
2487	FRZB	0.40914	0.34122	1.3334	0.091199	1.2216	0.11093
2488	FSHB	-1.8203	0.96564	-0.32011	0.62556	5.8117	3.0914e-09
249	ALPL	0.51885	0.30193	1.6408	0.050423	1.2471	0.10617
2491	CENPI	-0.48394	0.68578	-0.72357	0.76533		
2492	FSHR	-1.1797	0.88093	0.9266	0.17707	0.99505	0.15986
2494	NR5A2	1.2652	0.1029	2.42	0.0077605	7.3815	7.8244e-14
2495	FTH1	1.569	0.058329	1.164	0.1222	-1.0277	0.84794
25	ABL1	-0.30772	0.62085	1.7694	0.038418	-0.42906	0.66606
250	ALPP	0.8675	0.19283	-0.022813	0.5091	7.6068	1.4044e-14
251	ALPPL2	1.8759	0.030336	0.12212	0.4514	6.1094	5e-10
2512	FTL	-0.6933	0.75594	0.7552	0.22506	1.6632	0.048138
2515	ADAM2	-1.5697	0.94176	0.091624	0.4635	-0.86145	0.80551
2516	NR5A1	0.30245	0.38115	-0.45631	0.67592	2.4346	0.0074549
2517	FUCA1	0.80662	0.20994	0.57991	0.28099	-1.0929	0.86277
2519	FUCA2	-0.89329	0.81415	-0.43663	0.66881	0.50365	0.30725
2520	GAST	-0.52721	0.70098	0.29459	0.38416	0.3259	0.37225
2521	FUS	1.3029	0.096309	0.55626	0.28902	0.66667	0.25249
2523	FUT1	2.4667	0.0068181	1.2353	0.10836	-0.1211	0.54819
2524	FUT2	3.9329	4.1968e-05	-0.97714	0.83575	-0.1323	0.55263
2525	FUT3	4.6304	1.8245e-06	2.0355	0.0209	2.3379	0.0096969
2526	FUT4	0.39098	0.34791	-0.50321	0.69259	-0.75614	0.77522
2527	FUT5	3.8604	5.6594e-05	2.0143	0.021989	2.6316	0.0042487
2528	FUT6	5.2249	8.7125e-08	1.3486	0.088734	1.8353	0.033229
252839	TMEM9	-0.2711	0.60684	-0.79916	0.7879	-0.85861	0.80472
252884	ZNF396	-0.98119	0.83675	0.38926	0.34854	0.72176	0.23522
2529	FUT7	1.1365	0.12786			-2.415	0.99213
252969	NEIL2	0.79467	0.2134	0.54274	0.29366	3.9146	4.5272e-05
252983	STXBP4	1.1036	0.13489	-1.5919	0.94429	0.33705	0.36804
252995	FNDC5	0.9444	0.17248	1.7469	0.04033	0.25195	0.40054
2530	FUT8	-0.69664	0.75699	-1.8648	0.9689	-0.46633	0.67951
253012	HEPACAM2	-0.42405	0.66423	-0.68863	0.75447	-0.71375	0.76231
253017	TECRL	-0.73847	0.76989	0.20129	0.42024	1.4111	0.079114
2531	KDSR	0.62404	0.2663	-0.082035	0.53269	1.8944	0.029084
253143	PRR14L	2.4554	0.0070357	-0.19683	0.57802	2.1258	0.016759
253152	EPHX4	-1.0735	0.85847	0.37645	0.35329	1.3194	0.093519
253190	SERHL2	-0.55959	0.71212	-0.095788	0.53816	0.50134	0.30806
2532	ACKR1	-0.43847	0.66948	2.1953	0.01407	-1.3074	0.90447
253260	RICTOR	1.247	0.10621	0.19938	0.42098	1.5507	0.060482
2533	FYB	0.80358	0.21082	1.8083	0.03528	1.2113	0.11288
253314	EIF4E1B	2.0191	0.021736	-1.663	0.95184	2.0092	0.022259
2534	FYN	2.1655	0.015174	1.2276	0.1098	-0.90025	0.81601
253430	IPMK	-0.85349	0.80331	1.8134	0.034885	1.7074	0.043878
253461	ZBTB38	4.0244	2.856e-05	1.7341	0.041446	4.5944	2.1699e-06
2535	FZD2	2.7118	0.0033462	3.1781	0.00074125	-0.16471	0.56541
253512	SLC25A30	0.6991	0.24224	-1.2369	0.89194	3.1173	0.00091259
253558	LCLAT1	0.13089	0.44793	0.13763	0.44527	0.72096	0.23547
253559	CADM2	-1.3152	0.90578	6.3748	9.1579e-11	4.7417	1.0595e-06
253582	TMEM244	-0.33865	0.63256	-1.0554	0.85437	0.79594	0.21303
253635	GPATCH11	-0.98016	0.8365	0.73559	0.23099	1.7671	0.038603
253639	ZNF620	-0.44387	0.67143	-0.86895	0.80756	2.3778	0.0087075
253650	ANKRD18A	0.36075	0.35914	-1.0395	0.85071	-0.2159	0.58547
2537	IFI6	-1.6062	0.94588	-0.7667	0.77837	0.78964	0.21487
253714	MMS22L	0.77364	0.21957	-0.015548	0.5062	-0.49399	0.68934
253725	FAM21C	-0.0049208	0.50196	-0.87285	0.80863	0.53066	0.29783
253738	EBF3	-1.4361	0.92452	0.41305	0.33979	1.0942	0.13693
253769	WDR27	0.48665	0.31325	-0.62636	0.73446	0.6135	0.26977
253782	CERS6	0.22529	0.41088	-0.024419	0.50974	1.8509	0.032092
2538	G6PC	-0.76783	0.7787	1.226	0.1101	2.8835	0.0019667
253827	MSRB3	0.56242	0.28692	-1.7406	0.95912	2.7979	0.0025721
253832	ZDHHC20	-0.94901	0.82869	-0.056124	0.52238	-0.057759	0.52303
2539	G6PD	-0.93809	0.8259	0.14155	0.44372		
253935	ANGPTL5	-1.1179	0.86819	1.2026	0.11457	0.37914	0.35229
253943	YTHDF3	-0.56147	0.71276	-0.88553	0.81207	2.8754	0.0020175
253959	RALGAPA1	0.39459	0.34657	-0.34859	0.6363	1.9617	0.024901
253970	SFTA3	0.90564	0.18256	0.038425	0.48467	-0.77356	0.7804
253980	KCTD13	0.70927	0.23908	1.1583	0.12338	0.15789	0.43727
253982	ASPHD1	0.68636	0.24624	1.3759	0.084422	0.19832	0.4214
254013	METTL20	-0.6304	0.73578	-0.20817	0.58245	2.6744	0.0037434
254042	METAP1D	-0.46424	0.67876	0.29289	0.3848	7.6566	9.5479e-15
254048	UBN2	0.51043	0.30487	1.6886	0.04565	1.8494	0.032199
254050	LRRC43	-0.9799	0.83643	0.29124	0.38544	1.9951	0.023015
254065	BRWD3	0.6623	0.25389	1.3509	0.088362		
254102	EHBP1L1	0.59237	0.2768	4.0612	2.4411e-05	5.1251	1.4871e-07
254122	SNX32	-1.0425	0.85141	3.9965	3.2145e-05	4.6794	1.4384e-06
254158	CXorf58	0.075511	0.4699	-0.11808	0.547		
254170	FBXO33	-0.79765	0.78746	-0.23674	0.59357	1.1741	0.12019
254173	TTLL10	0.99737	0.15929	0.058761	0.47657	2.4794	0.0065795
254187	TSGA10IP	-0.11199	0.54458	4.245	1.0929e-05	3.3925	0.00034633
2542	SLC37A4	1.423	0.077372	-1.1118	0.86688	1.228	0.10972
254225	RNF169	0.48133	0.31514	0.27266	0.39256	0.8912	0.18641
254228	FAM26E	0.11355	0.4548	0.47576	0.31712	3.4137	0.00032042
254240	BPIFC	0.16975	0.4326	0.37664	0.35322	4.8862	5.1397e-07
254251	LCORL	2.2602	0.011903	-0.70091	0.75832	1.186	0.11782
254263	CNIH2	1.0838	0.13924	2.7988	0.0025643	2.6902	0.0035707
254268	AKNAD1	-0.1994	0.57902	-0.67779	0.75105	0.31431	0.37664
254272	TBC1D28	0.15253	0.43938	0.77359	0.21959	-1.0743	0.85865
254295	PHYHD1	1.3369	0.090627	1.6041	0.054349	-0.82602	0.7956
2543	GAGE1	-0.69046	0.75505	0.85656	0.19584		
254359	ZDHHC24	2.0986	0.017928	1.6046	0.05429	2.3051	0.01058
254394	MCM9	-0.39205	0.65249	-0.055239	0.52203	3.3926	0.00034622
254427	PROSER2	-0.18296	0.57259	-0.46504	0.67905	-0.58592	0.72103
254428	SLC41A1	0.97434	0.16494	1.1528	0.12451	2.7545	0.0029388
254439	C11orf86	0.69131	0.24469	0.92688	0.177	0.74456	0.22827
254528	MEIOB	-0.55953	0.7121	0.16156	0.43583	-0.1622	0.56443
254531	LPCAT4	0.50067	0.3083	-2.0769	0.9811	3.3459	0.00041008
254552	NUDT8	-1.615	0.94685	-0.29601	0.61639	1.2741	0.10132
2547	XRCC6	-0.0034224	0.50137	-0.072711	0.52898	3.0212	0.0012591
254773	LYG2	-1.2561	0.89546	-0.86199	0.80565	1.3817	0.083528
254778	C8orf46	0.21394	0.4153	-0.45871	0.67678	0.1287	0.4488
254783	OR6C74	-0.49585	0.69	-0.94573	0.82786	4.046	2.6053e-05
254786	OR6C3	1.0302	0.15147	-0.60096	0.72607	3.9055	4.7017e-05
2548	GAA	-0.14054	0.55588	0.50741	0.30593	1.769	0.038445
254827	NAALADL2	-0.28654	0.61277	-0.25033	0.59883	0.92783	0.17675
254863	TMEM256	-0.23059	0.59118	-2.4391	0.99264	2.8158	0.002433
254879	OR2T6	-0.19943	0.57904	0.72506	0.23421	2.5676	0.00512
254887	ZDHHC23	-1.0052	0.84259	0.66333	0.25356	0.75487	0.22516
2549	GAB1	1.2211	0.11103	2.7028	0.0034375	-0.54358	0.70663
254910	LCE5A	-0.69698	0.75709	-0.64052	0.73908	3.0539	0.0011293
254950	KRTAP15-1	-0.82481	0.79526	-0.86585	0.80671	1.8901	0.029375
254956	MORN5	-3.0974	0.99902	0.024989	0.49003	-0.78446	0.78361
254973	OR1L4	-0.5778	0.7183	2.0863	0.018474	-1.6289	0.94833
2550	GABBR1	1.0824	0.13953	2.1351	0.016377	1.5398	0.061801
255022	CALHM1	-1.9138	0.97218	1.7823	0.037351	1.6666	0.047798
255027	MPV17L	-0.27055	0.60663	-0.081214	0.53236	-0.57404	0.71703
255043	TMEM86B	0.51622	0.30285	0.38672	0.34948	0.017721	0.49293
255057	C19orf26	1.4555	0.072772	1.0148	0.15511	0.90488	0.18276
255061	TAC4	-0.87702	0.80976	-0.68899	0.75459	2.2525	0.012145
2551	GABPA	0.61903	0.26795	3.1061	0.00094785	-0.74935	0.77318
255101	CCDC108	0.55381	0.28985	0.47446	0.31759	2.7485	0.0029939
255104	TMCO4	0.062762	0.47498	0.96332	0.16769	-0.81047	0.79116
255119	C4orf22	1.4145	0.078611	0.6873	0.24595	8.6126	3.5701e-18
255189	PLA2G4F	-0.49991	0.69143	0.42518	0.33535	0.61577	0.26902
255220	TXNDC8	-0.51009	0.69501	1.879	0.030123	-0.41426	0.66066
255231	MCOLN2	0.75586	0.22487	-0.064808	0.52584	0.85572	0.19608
255239	ANKK1	-0.38252	0.64896	-1.322	0.90692	1.8414	0.032781
255252	LRRC57	0.20656	0.41818	0.44427	0.32842	0.87884	0.18974
255275	MYADML2	0.51368	0.30374	0.91353	0.18048	0.83419	0.20209
2553	GABPB1	-0.98114	0.83674	0.0137	0.49453	-0.94446	0.82753
255324	EPGN	0.35964	0.35956	-0.67407	0.74987	0.084991	0.46613
255349	TMEM211	-0.11417	0.54545	1.2351	0.10839	0.35516	0.36123
255374	MBLAC1	1.4989	0.066955	-1.1221	0.86909	5.3936	3.4521e-08
255394	TCP11L2	0.5118	0.30439	1.8406	0.032838	3.6486	0.00013182
2554	GABRA1	-0.55718	0.7113	-0.58807	0.72176	0.5706	0.28414
255403	ZNF718	-0.36299	0.6417	0.2667	0.39485	-0.68616	0.75369
255426	RASGEF1C	1.1461	0.12589	-0.51769	0.69766	1.9228	0.027251
255488	RNF144B	1.4709	0.070661	1.0415	0.14882	-0.29254	0.61506
2555	GABRA2	-0.33066	0.62955	1.0858	0.13878	1.5699	0.058216
255520	ELMOD2	2.194	0.014117	0.48026	0.31552	1.7554	0.039591
2556	GABRA3	-0.73486	0.76879	0.14391	0.44279		
255626	HIST1H2BA	2.5735	0.0050344	1.4649	0.071473	5.4874	2.0393e-08
255631	COL24A1	0.64566	0.25925	2.9508	0.0015845	2.7624	0.002869
2557	GABRA4	1.8855	0.029678	1.5703	0.058168	2.5001	0.0062074
255725	OR52B2	-0.18572	0.57367	0.19217	0.4238	1.5086	0.065696
255738	PCSK9	0.2657	0.39524	-0.94947	0.82881	0.46333	0.32156
255743	NPNT	2.2724	0.01153	-0.77462	0.78072	0.3441	0.36539
255758	TCTEX1D2	0.21696	0.41412	1.4429	0.074528	1.0352	0.1503
255762	PDZD9	0.69123	0.24471	-0.083875	0.53342	-0.14312	0.5569
255783	INAFM1	1.6715	0.047313	-0.0488	0.51946	5.2866	6.2306e-08
255798	SMCO1	0.39699	0.34569	2.2297	0.012885	-0.43742	0.6691
2558	GABRA5	2.4494	0.0071544	-0.39235	0.6526	0.57027	0.28425
255809	C19orf38	0.0094389	0.49623	-0.11171	0.54447	1.5846	0.05653
255877	BCL6B	0.2008	0.42043	-0.59966	0.72563	0.21282	0.41574
2559	GABRA6	-0.75101	0.77368	-1.1801	0.88102	3.6628	0.00012474
255919	CNEP1R1	-0.40769	0.65825	-0.1054	0.54197	1.5357	0.0623
255928	SYT14	0.37765	0.35285	0.19182	0.42394	2.8247	0.002366
255967	PAN3	-2.2983	0.98923	-0.15689	0.56233	-0.30861	0.62119
2560	GABRB1	-1.1036	0.86511	-1.3795	0.91614	2.9804	0.0014396
256006	ANKRD31	0.30979	0.37836	0.8631	0.19404	0.94336	0.17275
256021	C12orf79	0.67087	0.25115	1.1736	0.12028	1.6277	0.051794
256051	ZNF549	-1.4028	0.91966	0.76391	0.22246	0.95298	0.1703
